,tweet_id,created_at,user_id,retweeted_status_id,retweeted_user_id,credibility_score
21192,1343590616907837441,2020-12-28 16:12:20+00:00,419778202,1343531117169803265,25676606,75.0
21193,1343590631722070017,2020-12-28 16:12:23+00:00,272945830,1343554411063341056,331617619,82.5
21194,1343590640714711041,2020-12-28 16:12:26+00:00,2387298926,1343522491998887938,188270789,64.5
21195,1343590757236682764,2020-12-28 16:12:53+00:00,830834103033458689,1343522491998887938,188270789,64.5
21196,1343590794133991424,2020-12-28 16:13:02+00:00,534383477,1343576894550253569,4572998716,57.0
21198,1343590826245578759,2020-12-28 16:13:10+00:00,804241860969504768,1343565336164106241,192899133,87.5
21204,1343591133771870214,2020-12-28 16:14:23+00:00,951998257,1343590325353402375,25676606,75.0
21207,1343591201086304257,2020-12-28 16:14:39+00:00,541929831,1343522491998887938,188270789,64.5
21209,1343591246237986816,2020-12-28 16:14:50+00:00,1190659814,1343576508951105544,1347561192,75.0
21211,1343591296355676160,2020-12-28 16:15:02+00:00,1249068072360697862,1343580214320918530,317742806,70.0
21212,1343591309626454020,2020-12-28 16:15:05+00:00,863349756,1343522491998887938,188270789,64.5
21215,1343591444670504961,2020-12-28 16:15:37+00:00,1162664172511014912,1343586806089068546,136920216,62.0
21217,1343591482943541248,2020-12-28 16:15:46+00:00,1184215179007086594,1343580522233147392,4394960301,15.0
21218,1343591507270529027,2020-12-28 16:15:52+00:00,945102892956086272,1343590325353402375,25676606,75.0
21222,1343591580582686721,2020-12-28 16:16:10+00:00,1319900551363108864,1343591510433013766,25676606,75.0
21223,1343591632701190145,2020-12-28 16:16:22+00:00,1276865827476832269,1343590325353402375,25676606,75.0
21226,1343591729124028416,2020-12-28 16:16:45+00:00,1162664172511014912,1343579248666288131,136920216,95.0
21227,1343591746303913984,2020-12-28 16:16:49+00:00,1184215179007086594,1343587006010503171,2361364791,95.0
21228,1343591751890694146,2020-12-28 16:16:51+00:00,91559209,1343591510433013766,25676606,75.0
21230,1343591896757792768,2020-12-28 16:17:25+00:00,424084271,1343554411063341056,331617619,82.5
21231,1343591992832487424,2020-12-28 16:17:48+00:00,1356896318,1343522491998887938,188270789,64.5
21234,1343592081990832130,2020-12-28 16:18:09+00:00,1392080886,1343576508951105544,1347561192,75.0
21235,1343592100890365953,2020-12-28 16:18:14+00:00,2999929357,1343491810606403585,146448681,100.0
21236,1343592121815728128,2020-12-28 16:18:19+00:00,199923959,1343570199866437633,3888819677,95.0
21237,1343592146734034954,2020-12-28 16:18:25+00:00,899952481,1343588915022868497,481910539,100.0
21239,1343592257702797318,2020-12-28 16:18:51+00:00,945102892956086272,1343590325353402375,25676606,75.0
21240,1343592268050141186,2020-12-28 16:18:54+00:00,951998257,1343591510433013766,25676606,75.0
21241,1343592401852624896,2020-12-28 16:19:25+00:00,2517133187,1343576894550253569,4572998716,57.0
21242,1343592409792348161,2020-12-28 16:19:27+00:00,2282351922,1343556805469859840,25676606,75.0
21243,1343592442478682112,2020-12-28 16:19:35+00:00,1370300701,1343580522233147392,4394960301,15.0
21244,1343592448912740354,2020-12-28 16:19:37+00:00,96576495,1343554411063341056,331617619,82.5
21245,1343592464033177606,2020-12-28 16:19:40+00:00,4727119703,1343522491998887938,188270789,64.5
21248,1343592501895180288,2020-12-28 16:19:49+00:00,1370300701,1343587006010503171,2361364791,95.0
21249,1343592551719329792,2020-12-28 16:20:01+00:00,1249068072360697862,1343489830597120002,317742806,70.0
21252,1343592709752291332,2020-12-28 16:20:39+00:00,21768907,1343456498752647169,146448681,92.5
21254,1343592901499084808,2020-12-28 16:21:25+00:00,199923959,1343592639078264832,427673107,80.0
21259,1343593176871948288,2020-12-28 16:22:30+00:00,1026418206,1343556805469859840,25676606,75.0
21260,1343593183326957569,2020-12-28 16:22:32+00:00,1678747176,1343590325353402375,25676606,75.0
21261,1343593356019048450,2020-12-28 16:23:13+00:00,356159314,1343590325353402375,25676606,75.0
21262,1343593429964623873,2020-12-28 16:23:31+00:00,4038038116,1343522491998887938,188270789,64.5
21266,1343593658298281985,2020-12-28 16:24:25+00:00,873114036753149953,1343554411063341056,331617619,82.5
21269,1343593705647824898,2020-12-28 16:24:36+00:00,356159314,1343591510433013766,25676606,75.0
21270,1343593775541739521,2020-12-28 16:24:53+00:00,1299065964827418625,1343522491998887938,188270789,64.5
21272,1343593838397558786,2020-12-28 16:25:08+00:00,995238744436477952,1343463791762272256,1114455886863507458,75.0
21273,1343593859293597699,2020-12-28 16:25:13+00:00,1026418206,1343522491998887938,188270789,64.5
21274,1343593861516505088,2020-12-28 16:25:14+00:00,419778202,1343554411063341056,331617619,82.5
21276,1343593950410657792,2020-12-28 16:25:35+00:00,3266385572,1343576894550253569,4572998716,57.0
21277,1343593990248136707,2020-12-28 16:25:44+00:00,4866542063,1343271397628502016,1063628538,95.0
21279,1343594084385107968,2020-12-28 16:26:07+00:00,1026418206,1343474706331086850,1910652194,52.0
21280,1343594093415436288,2020-12-28 16:26:09+00:00,1246124328363704323,1343310111717158912,1063628538,95.0
21281,1343594099232960512,2020-12-28 16:26:10+00:00,1226537390690521090,1343575692169117699,194267122,87.5
21282,1343594178803085323,2020-12-28 16:26:29+00:00,50355977,1343583427514277888,25676606,75.0
21284,1343594243680587777,2020-12-28 16:26:45+00:00,3432995584,1343482563533406210,1683455144,5.0
21285,1343594385800376326,2020-12-28 16:27:19+00:00,973989516649345024,1343571120629420034,216118168,95.0
21286,1343594441450381312,2020-12-28 16:27:32+00:00,990546076179591169,1343580698410627074,2884530100,52.0
21289,1343594490775404547,2020-12-28 16:27:44+00:00,3266385572,1343311009470144514,454365633,7.5
21297,1343594954841616390,2020-12-28 16:29:34+00:00,879364407888945152,1343443882802098176,1299807378,75.0
21298,1343595057425899520,2020-12-28 16:29:59+00:00,2656984642,1343578908000587778,500882938,25.0
21300,1343595077894074369,2020-12-28 16:30:04+00:00,2508021147,1343580522233147392,4394960301,15.0
21301,1343595099314397185,2020-12-28 16:30:09+00:00,1152980745113264128,1343531117169803265,25676606,75.0
21302,1343595131396616193,2020-12-28 16:30:16+00:00,130106591,1343522491998887938,188270789,64.5
21303,1343595178213433349,2020-12-28 16:30:27+00:00,1206264680941006848,1343531117169803265,25676606,75.0
21304,1343595228792561665,2020-12-28 16:30:39+00:00,1184046150,1343575692169117699,194267122,87.5
21312,1343595474050289666,2020-12-28 16:31:38+00:00,203994311,1343273517048082441,54134167,95.0
21318,1343595527624122368,2020-12-28 16:31:51+00:00,16968656,1343554411063341056,331617619,82.5
21319,1343595569705574403,2020-12-28 16:32:01+00:00,1291083701082783744,1343576894550253569,4572998716,57.0
21320,1343595588651245569,2020-12-28 16:32:05+00:00,1112726270993936385,1343534823328112642,1683455144,5.0
21321,1343595641432387588,2020-12-28 16:32:18+00:00,3928901475,1343554411063341056,331617619,82.5
21322,1343595669894926338,2020-12-28 16:32:25+00:00,714970223,1343589959123480576,1901258058,95.0
21323,1343595725599485953,2020-12-28 16:32:38+00:00,1084450777748459520,1343595065621536769,331617619,82.5
21324,1343595832977870852,2020-12-28 16:33:04+00:00,16281442,1343463404917436418,132880191,87.5
21325,1343595897763074050,2020-12-28 16:33:19+00:00,2205773775,1343474898665144327,602903174,82.5
21326,1343595922933096455,2020-12-28 16:33:25+00:00,717737707389198336,1343522491998887938,188270789,64.5
21330,1343595969758298113,2020-12-28 16:33:36+00:00,415619638,1343554411063341056,331617619,82.5
21332,1343596137547182081,2020-12-28 16:34:16+00:00,886252511753011201,1343554411063341056,331617619,82.5
21333,1343596274017325056,2020-12-28 16:34:49+00:00,2271291772,1343311009470144514,454365633,7.5
21335,1343596390967091200,2020-12-28 16:35:17+00:00,3099826691,1343576894550253569,4572998716,57.0
21337,1343596529207160832,2020-12-28 16:35:50+00:00,3288652618,1343587163238256642,1280883055859826690,52.0
21338,1343596596848635911,2020-12-28 16:36:06+00:00,709214119,1343590325353402375,25676606,75.0
21339,1343596645548748801,2020-12-28 16:36:17+00:00,1287976845871321088,1343456498752647169,146448681,92.5
21341,1343596745457094657,2020-12-28 16:36:41+00:00,1020931404,1343578182616801285,1007332857361190913,57.0
21347,1343596844455178240,2020-12-28 16:37:05+00:00,1335201192557891584,1343591510433013766,25676606,75.0
21348,1343596922377011201,2020-12-28 16:37:23+00:00,1335201192557891584,1343583427514277888,25676606,75.0
21349,1343596951368052736,2020-12-28 16:37:30+00:00,1055863542023360512,1343554411063341056,331617619,82.5
21350,1343597427362820098,2020-12-28 16:39:24+00:00,1335201192557891584,1343586971667595265,76786936,95.0
21352,1343597604932882432,2020-12-28 16:40:06+00:00,772938597137801216,1343582293244469250,414054458,70.0
21359,1343597937008504836,2020-12-28 16:41:25+00:00,1156225273928527872,1343595065621536769,331617619,82.5
21365,1343598071318523906,2020-12-28 16:41:57+00:00,1156225273928527872,1343567383491981318,331617619,82.5
21367,1343598074657189890,2020-12-28 16:41:58+00:00,2941915384,1343554411063341056,331617619,82.5
21373,1343598254882172931,2020-12-28 16:42:41+00:00,1174780873075544069,1343597731810586626,627571631,52.0
21374,1343598275170021381,2020-12-28 16:42:46+00:00,3368018859,1343554411063341056,331617619,82.5
21376,1343598426437672962,2020-12-28 16:43:22+00:00,1103360481341902854,1339871968842149888,429312499,87.5
21377,1343598430564847618,2020-12-28 16:43:23+00:00,2731131760,1343554411063341056,331617619,82.5
21378,1343598432833970177,2020-12-28 16:43:23+00:00,1319900551363108864,1343597682510725122,25676606,75.0
21382,1343598532834504704,2020-12-28 16:43:47+00:00,430544226,1343576894550253569,4572998716,57.0
21383,1343598585120776192,2020-12-28 16:44:00+00:00,2473375067,1343587895588827138,1072167411984551936,100.0
21386,1343598846945996801,2020-12-28 16:45:02+00:00,1249068072360697862,1343491101051789314,317742806,70.0
21388,1343599057491656704,2020-12-28 16:45:52+00:00,22004738,1343531117169803265,25676606,75.0
21390,1343599208415244288,2020-12-28 16:46:28+00:00,961668946201104389,1343491810606403585,146448681,100.0
21391,1343599237997752326,2020-12-28 16:46:35+00:00,1044907412,1343482563533406210,1683455144,5.0
21392,1343599250119282689,2020-12-28 16:46:38+00:00,2941915384,1343585000483135493,25676606,75.0
21414,1343599426124865540,2020-12-28 16:47:20+00:00,1149658282421837824,1343595065621536769,331617619,82.5
21419,1343599661559525384,2020-12-28 16:48:16+00:00,2319480523,1343576431310360576,2884530100,52.0
21422,1343599868053512192,2020-12-28 16:49:06+00:00,1106188385591402496,1343597651347050496,22009952,75.0
21424,1343599978875400192,2020-12-28 16:49:32+00:00,2327645726,1343576894550253569,4572998716,57.0
21426,1343600072148312064,2020-12-28 16:49:54+00:00,389679304,1343600045518692353,389679304,20.0
21427,1343600101957251073,2020-12-28 16:50:01+00:00,1249068072360697862,1343491101940969475,317742806,70.0
21429,1343600105744723968,2020-12-28 16:50:02+00:00,2319480523,1343311009470144514,454365633,7.5
21430,1343600162434854912,2020-12-28 16:50:16+00:00,1156225273928527872,1343509250274947073,331617619,82.5
21438,1343600415829618690,2020-12-28 16:51:16+00:00,1156225273928527872,1343467506493755392,331617619,82.5
21440,1343600466924548096,2020-12-28 16:51:28+00:00,593055999,1343310111717158912,1063628538,95.0
21441,1343600471978741760,2020-12-28 16:51:30+00:00,2227711330,1343491342245244928,2227711330,100.0
21443,1343600655357931521,2020-12-28 16:52:13+00:00,143748884,1343590325353402375,25676606,75.0
21445,1343600748584697859,2020-12-28 16:52:36+00:00,2227277788,1343579137659854850,25676606,75.0
21446,1343600797830029318,2020-12-28 16:52:47+00:00,358626243,1343576894550253569,4572998716,57.0
21448,1343600938431488001,2020-12-28 16:53:21+00:00,1337098979335614465,1343587895588827138,1072167411984551936,100.0
21449,1343601022309175303,2020-12-28 16:53:41+00:00,2289775375,1343491342245244928,2227711330,100.0
21451,1343601282918064136,2020-12-28 16:54:43+00:00,1053308170448322560,1343522491998887938,188270789,64.5
21452,1343601285224914950,2020-12-28 16:54:43+00:00,2227277788,1343597682510725122,25676606,75.0
21453,1343601528918126597,2020-12-28 16:55:42+00:00,1340776923744579588,1343310111717158912,1063628538,95.0
21455,1343601886650359808,2020-12-28 16:57:07+00:00,424084271,1343594017276239872,1193551225654038530,82.5
21458,1343601943575482368,2020-12-28 16:57:20+00:00,22970058,1343491810606403585,146448681,100.0
21461,1343602027469942784,2020-12-28 16:57:40+00:00,930119684984311808,1343587895588827138,1072167411984551936,100.0
21462,1343602059703156736,2020-12-28 16:57:48+00:00,376302409,1343590325353402375,25676606,75.0
21466,1343602220391129089,2020-12-28 16:58:26+00:00,1282793160,1343598867678420992,49954018,80.0
21467,1343602253828149249,2020-12-28 16:58:34+00:00,376302409,1343591510433013766,25676606,75.0
21469,1343602332634902532,2020-12-28 16:58:53+00:00,392962936,1343311009470144514,454365633,7.5
21472,1343602490776940550,2020-12-28 16:59:31+00:00,2473375067,1343597682510725122,25676606,75.0
21473,1343602528810917892,2020-12-28 16:59:40+00:00,960437729929646081,1343491342245244928,2227711330,100.0
21475,1343602651175526404,2020-12-28 17:00:09+00:00,356923000,1343533217450745856,1019202374773112832,82.5
21477,1343602703260409858,2020-12-28 17:00:22+00:00,1313901140816408580,1343543519529598976,1119266833880760320,90.0
21478,1343602718519209984,2020-12-28 17:00:25+00:00,1033488919,1343554411063341056,331617619,82.5
21479,1343602744242954241,2020-12-28 17:00:31+00:00,4160203479,1343587006010503171,2361364791,95.0
21482,1343602825822134272,2020-12-28 17:00:51+00:00,837727775192674304,1343554411063341056,331617619,82.5
21483,1343602878938820608,2020-12-28 17:01:03+00:00,15073292,1343310111717158912,1063628538,95.0
21485,1343602890783518720,2020-12-28 17:01:06+00:00,59178342,1343491342245244928,2227711330,100.0
21487,1343602926640627714,2020-12-28 17:01:15+00:00,986522066861150208,1343491810606403585,146448681,100.0
21490,1343602967937740801,2020-12-28 17:01:25+00:00,1111691492,1343491810606403585,146448681,100.0
21492,1343603101182402561,2020-12-28 17:01:56+00:00,2473375067,1343590325353402375,25676606,75.0
21493,1343603101983535104,2020-12-28 17:01:57+00:00,778321813,1343585703305867264,1006071437168390144,75.0
21494,1343603111236169731,2020-12-28 17:01:59+00:00,414108131,1343522491998887938,188270789,64.5
21502,1343603339343368192,2020-12-28 17:02:53+00:00,2955233225,1343576894550253569,4572998716,57.0
21506,1343603451318697986,2020-12-28 17:03:20+00:00,964779231250206721,1343474706331086850,1910652194,52.0
21508,1343603474903273476,2020-12-28 17:03:26+00:00,54508606,1343597651347050496,22009952,75.0
21509,1343603496017399810,2020-12-28 17:03:31+00:00,1239538850,1343602818507304960,2356544240,87.5
21510,1343603508424171521,2020-12-28 17:03:34+00:00,376302409,1343514267182637057,25676606,75.0
21511,1343603563767980034,2020-12-28 17:03:47+00:00,1259319638904668161,1343522491998887938,188270789,64.5
21512,1343603586215907329,2020-12-28 17:03:52+00:00,2970015723,1343522491998887938,188270789,64.5
21513,1343603603936784386,2020-12-28 17:03:56+00:00,765619556,1343581715839782914,2326660325,95.0
21517,1343603747449163778,2020-12-28 17:04:30+00:00,1281716631648063495,1343583427514277888,25676606,75.0
21519,1343603814524461058,2020-12-28 17:04:46+00:00,416439103,1343531117169803265,25676606,75.0
21522,1343603848171151360,2020-12-28 17:04:55+00:00,254092558,1343491810606403585,146448681,100.0
21523,1343603866496073732,2020-12-28 17:04:59+00:00,937676699935920128,1343576894550253569,4572998716,57.0
21527,1343603955146895360,2020-12-28 17:05:20+00:00,3399096952,1343554411063341056,331617619,82.5
21529,1343603999619108866,2020-12-28 17:05:31+00:00,1388760199,1343602818507304960,2356544240,87.5
21530,1343604053851324416,2020-12-28 17:05:44+00:00,33197952,1343491810606403585,146448681,100.0
21531,1343604069596864512,2020-12-28 17:05:47+00:00,482231012,1343598867678420992,49954018,80.0
21532,1343604080816623622,2020-12-28 17:05:50+00:00,928345597182177286,1343585703305867264,1006071437168390144,75.0
21533,1343604089037447168,2020-12-28 17:05:52+00:00,3290570284,1343554411063341056,331617619,82.5
21539,1343604378339577857,2020-12-28 17:07:01+00:00,44160875,1343602818507304960,2356544240,87.5
21540,1343604391396438017,2020-12-28 17:07:04+00:00,416439103,1343594017276239872,1193551225654038530,82.5
21541,1343604426314018820,2020-12-28 17:07:12+00:00,1084450777748459520,1343604254666317832,36079217,95.0
21542,1343604431263309825,2020-12-28 17:07:14+00:00,1079800282832343041,1343602818507304960,2356544240,87.5
21547,1343604694820802560,2020-12-28 17:08:16+00:00,890018476462665728,1343491810606403585,146448681,100.0
21548,1343604703414906885,2020-12-28 17:08:18+00:00,2447574735,1343554411063341056,331617619,82.5
21549,1343604752819609600,2020-12-28 17:08:30+00:00,435789958,1274250431686942720,279485826,20.0
21550,1343604763976478723,2020-12-28 17:08:33+00:00,750042554880626688,1343491810606403585,146448681,100.0
21556,1343604950572670976,2020-12-28 17:09:17+00:00,1236656046250352641,1343604874223775744,1236656046250352641,5.0
21557,1343604972370489344,2020-12-28 17:09:23+00:00,321885054,1343604254666317832,36079217,95.0
21561,1343605049386270721,2020-12-28 17:09:41+00:00,1227620202000547841,1343311009470144514,454365633,7.5
21564,1343605096937091073,2020-12-28 17:09:52+00:00,771845959697530881,1343604254666317832,36079217,95.0
21565,1343605099252346887,2020-12-28 17:09:53+00:00,986212291,1343531117169803265,25676606,75.0
21566,1343605135126241283,2020-12-28 17:10:01+00:00,1249068072360697862,1343499999464857600,317742806,70.0
21567,1343605150485794817,2020-12-28 17:10:05+00:00,880161000,1343602818507304960,2356544240,87.5
21568,1343605188117073921,2020-12-28 17:10:14+00:00,796082544215212032,1343554411063341056,331617619,82.5
21569,1343605309483442188,2020-12-28 17:10:43+00:00,1010137802351239168,1343506063719596033,698226027756126210,57.0
21570,1343605354471559169,2020-12-28 17:10:54+00:00,2535751839,1343551106929090561,1238576977658986496,95.0
21578,1343605698547085316,2020-12-28 17:12:16+00:00,2346318297,1343491810606403585,146448681,100.0
21585,1343605818374184960,2020-12-28 17:12:44+00:00,919840087,1343604254666317832,36079217,95.0
21587,1343605960879779841,2020-12-28 17:13:18+00:00,632742781,1343599281962418177,632742781,82.5
21588,1343605967838179328,2020-12-28 17:13:20+00:00,1173492787934892033,1343581715839782914,2326660325,95.0
21592,1343606242841948161,2020-12-28 17:14:25+00:00,438431990,1343606124159922176,1119266833880760320,75.0
21593,1343606267030491140,2020-12-28 17:14:31+00:00,370895961,1343576894550253569,4572998716,57.0
21596,1343606496454701056,2020-12-28 17:15:26+00:00,91543612,1343311009470144514,454365633,7.5
21598,1343606556026425344,2020-12-28 17:15:40+00:00,1342853341894815744,1343576894550253569,4572998716,57.0
21600,1343606708841705473,2020-12-28 17:16:17+00:00,405598490,1343522491998887938,188270789,64.5
21603,1343606900882075649,2020-12-28 17:17:02+00:00,2241594340,1343576894550253569,4572998716,57.0
21604,1343606902308147200,2020-12-28 17:17:03+00:00,750629953226629121,1343598867678420992,49954018,80.0
21611,1343607042829856768,2020-12-28 17:17:36+00:00,15073292,1343606124159922176,1119266833880760320,75.0
21614,1343607134186053635,2020-12-28 17:17:58+00:00,2173072229,1343531117169803265,25676606,75.0
21615,1343607168084283393,2020-12-28 17:18:06+00:00,944157752812883968,1343603608814665729,379961267,100.0
21616,1343607239093968897,2020-12-28 17:18:23+00:00,172028905,1343604254666317832,36079217,95.0
21617,1343607241862221824,2020-12-28 17:18:24+00:00,18680083,1343602818507304960,2356544240,87.5
21620,1343607373248819201,2020-12-28 17:18:55+00:00,944229192736104449,1343585000483135493,25676606,75.0
21622,1343607402726387718,2020-12-28 17:19:02+00:00,846045162,1343604852711186435,25676606,75.0
21624,1343607496418717701,2020-12-28 17:19:24+00:00,1163185103784337413,1343534823328112642,1683455144,5.0
21627,1343607731631095812,2020-12-28 17:20:20+00:00,1338614814,1343576894550253569,4572998716,57.0
21628,1343607749486247936,2020-12-28 17:20:25+00:00,1280566146,1343603608814665729,379961267,100.0
21630,1343608071831040000,2020-12-28 17:21:42+00:00,846045162,1343585000483135493,25676606,75.0
21631,1343608236591747072,2020-12-28 17:22:21+00:00,36638668,1343491810606403585,146448681,100.0
21633,1343608255797473286,2020-12-28 17:22:25+00:00,3926735649,1343606124159922176,1119266833880760320,75.0
21637,1343608420121915392,2020-12-28 17:23:05+00:00,1194202822197288960,1343580129071661064,507558017,95.0
21639,1343608560698200067,2020-12-28 17:23:38+00:00,1052311411576066048,1343310111717158912,1063628538,95.0
21641,1343608726192861185,2020-12-28 17:24:18+00:00,936900563735781377,1343576894550253569,4572998716,57.0
21643,1343608926944833537,2020-12-28 17:25:05+00:00,846045162,1343556805469859840,25676606,75.0
21646,1343608958326607872,2020-12-28 17:25:13+00:00,60863549,1343491810606403585,146448681,100.0
21647,1343609071346339846,2020-12-28 17:25:40+00:00,1205143751108284418,1343608425838751744,274095255,82.5
21648,1343609072206176257,2020-12-28 17:25:40+00:00,9437162,1343583866070691848,532572724,95.0
21653,1343609251353288705,2020-12-28 17:26:23+00:00,97948686,1343556805469859840,25676606,75.0
21656,1343609359394344961,2020-12-28 17:26:48+00:00,97948686,1343609100723171329,1322629376421355521,95.0
21657,1343609361751564288,2020-12-28 17:26:49+00:00,4783610667,1343576894550253569,4572998716,57.0
21664,1343609672901783552,2020-12-28 17:28:03+00:00,724980262677954560,1343609592526360576,25676606,75.0
21665,1343609692426272776,2020-12-28 17:28:08+00:00,1084450777748459520,1343609592526360576,25676606,75.0
21666,1343609701418807297,2020-12-28 17:28:10+00:00,419480134,1343491810606403585,146448681,100.0
21668,1343609754980069382,2020-12-28 17:28:23+00:00,332885533,1343491810606403585,146448681,100.0
21672,1343609883447472128,2020-12-28 17:28:53+00:00,236842366,1343490441837228033,1953894126,87.5
21673,1343609941580509190,2020-12-28 17:29:07+00:00,2346318297,1343456498752647169,146448681,92.5
21677,1343610135558696960,2020-12-28 17:29:54+00:00,1205143751108284418,1343491810606403585,146448681,100.0
21683,1343610258346942466,2020-12-28 17:30:23+00:00,4038038116,1343534823328112642,1683455144,5.0
21684,1343610316622594052,2020-12-28 17:30:37+00:00,1174780873075544069,1343583866070691848,532572724,95.0
21685,1343610351426949121,2020-12-28 17:30:45+00:00,144565002,1343491810606403585,146448681,100.0
21686,1343610416728068103,2020-12-28 17:31:01+00:00,4340888903,1343609755802198019,322054650,82.5
21687,1343610565835550724,2020-12-28 17:31:36+00:00,145802194,1343522491998887938,188270789,64.5
21689,1343610662954692608,2020-12-28 17:31:59+00:00,44160875,1343491810606403585,146448681,100.0
21691,1343610704616693762,2020-12-28 17:32:09+00:00,3958487423,1343491810606403585,146448681,100.0
21700,1343611152807448579,2020-12-28 17:33:56+00:00,936900563735781377,1343569400901869568,1325215819962462209,95.0
21701,1343611203176816641,2020-12-28 17:34:08+00:00,761170444904964096,1343522491998887938,188270789,64.5
21702,1343611236748042241,2020-12-28 17:34:16+00:00,414108131,1343609718879752195,1683455144,5.0
21706,1343611478365057025,2020-12-28 17:35:14+00:00,1323883037709504513,1343610246649024512,1316123161704960000,57.0
21711,1343611634678427650,2020-12-28 17:35:51+00:00,1380047237888217091,1343579763848392707,1340737374666563584,82.5
21712,1343611655222124544,2020-12-28 17:35:56+00:00,234770348,1343491810606403585,146448681,100.0
21713,1343611692438183936,2020-12-28 17:36:05+00:00,846045162,1343609718879752195,1683455144,5.0
21714,1343611707629981709,2020-12-28 17:36:08+00:00,2720583173,1343603608814665729,379961267,100.0
21716,1343611772276797442,2020-12-28 17:36:24+00:00,95073306,1343597682510725122,25676606,75.0
21717,1343611859618959361,2020-12-28 17:36:45+00:00,1015918388428918784,1343522491998887938,188270789,64.5
21719,1343611888698089472,2020-12-28 17:36:52+00:00,757989565600858112,1343606124159922176,1119266833880760320,75.0
21720,1343611944322928641,2020-12-28 17:37:05+00:00,1163185103784337413,1343611242401947655,1006071437168390144,5.0
21723,1343612163236233219,2020-12-28 17:37:57+00:00,1325045558118150144,1343609592526360576,25676606,75.0
21725,1343612310955446272,2020-12-28 17:38:32+00:00,759428777793429505,1343173035755495424,420351046,100.0
21727,1343612387602149383,2020-12-28 17:38:50+00:00,1251048758210592769,1343556805469859840,25676606,75.0
21730,1343612725616914433,2020-12-28 17:40:11+00:00,602125481,1343522491998887938,188270789,64.5
21732,1343612747624415234,2020-12-28 17:40:16+00:00,1295001682850525188,1343609718879752195,1683455144,5.0
21733,1343612784349736964,2020-12-28 17:40:25+00:00,2498940386,1343606124159922176,1119266833880760320,75.0
21736,1343612893108047879,2020-12-28 17:40:51+00:00,454191208,1343531117169803265,25676606,75.0
21737,1343612916298350592,2020-12-28 17:40:57+00:00,981326844,1343611242401947655,1006071437168390144,5.0
21738,1343612932958121984,2020-12-28 17:41:00+00:00,1268924890188517378,1343592255718891520,812747732695793665,17.5
21740,1343612966550302721,2020-12-28 17:41:09+00:00,1001037676454309889,1343612115731537920,1250073164882870275,95.0
21742,1343613191859941378,2020-12-28 17:42:02+00:00,1215270813781450753,1343612115731537920,1250073164882870275,95.0
21743,1343613235296165888,2020-12-28 17:42:13+00:00,2361499298,1343491810606403585,146448681,100.0
21749,1343613524313075715,2020-12-28 17:43:21+00:00,891682808770572288,1343597682510725122,25676606,75.0
21751,1343613645750730757,2020-12-28 17:43:50+00:00,1238838550482821120,1343583039474053127,492366149,57.0
21753,1343613735609446401,2020-12-28 17:44:12+00:00,863349756,1343576894550253569,4572998716,57.0
21755,1343613843554127874,2020-12-28 17:44:38+00:00,2731131760,1343611242401947655,1006071437168390144,5.0
21757,1343613934767656964,2020-12-28 17:44:59+00:00,824162749,1343611242401947655,1006071437168390144,5.0
21759,1343613942627770371,2020-12-28 17:45:01+00:00,935205362885627904,1343583866070691848,532572724,95.0
21760,1343613968259145730,2020-12-28 17:45:07+00:00,1028316048766980098,1343576894550253569,4572998716,57.0
21761,1343613975255277570,2020-12-28 17:45:09+00:00,3036693994,1343464291219988480,432637066,57.0
21763,1343614002266599425,2020-12-28 17:45:15+00:00,1322163745037144064,1343587895588827138,1072167411984551936,100.0
21765,1343614105849114635,2020-12-28 17:45:40+00:00,983993973646741504,1343576894550253569,4572998716,57.0
21766,1343614151529291780,2020-12-28 17:45:51+00:00,812681976,1343613875963523072,51759517,57.0
21767,1343614156658905090,2020-12-28 17:45:52+00:00,2241594340,1343611242401947655,1006071437168390144,5.0
21771,1343614415808172038,2020-12-28 17:46:54+00:00,87457267,1343456498752647169,146448681,92.5
21772,1343614435072614401,2020-12-28 17:46:59+00:00,380838374,1343491810606403585,146448681,100.0
21773,1343614438297972738,2020-12-28 17:46:59+00:00,1341825546385297408,1343576894550253569,4572998716,57.0
21776,1343614723397451780,2020-12-28 17:48:07+00:00,759428777793429505,1343576894550253569,4572998716,57.0
21777,1343614809707831296,2020-12-28 17:48:28+00:00,3550261402,1343604254666317832,36079217,95.0
21778,1343614819136659457,2020-12-28 17:48:30+00:00,430544226,1343613875963523072,51759517,57.0
21780,1343614914183749639,2020-12-28 17:48:53+00:00,97948686,1343613875963523072,51759517,57.0
21783,1343614948669353984,2020-12-28 17:49:01+00:00,3047103415,1343576894550253569,4572998716,57.0
21785,1343615040277139458,2020-12-28 17:49:23+00:00,2955233225,1343613875963523072,51759517,57.0
21787,1343615166068482061,2020-12-28 17:49:53+00:00,1075329541181190144,1343613875963523072,51759517,57.0
21789,1343615310318989316,2020-12-28 17:50:27+00:00,1313354999192322050,1343518487122161664,1250443323728429057,7.5
21790,1343615329256222720,2020-12-28 17:50:32+00:00,2323971608,1341330333678120960,2308107619,25.0
21791,1343615397799587841,2020-12-28 17:50:48+00:00,556122190,1343613875963523072,51759517,57.0
21792,1343615473628426241,2020-12-28 17:51:06+00:00,970697930,1343611242401947655,1006071437168390144,5.0
21793,1343615492360122368,2020-12-28 17:51:11+00:00,3084886731,1343613875963523072,51759517,57.0
